from,PF_U,PF_U_sd,num_layers,UniFrac_type
ASV_00001,0.2116826346110905,0.13013713772656596,5,d_UW
ASV_00002,0.4569143113150318,0.12545562237344654,6,d_UW
ASV_00005,0.4185193403881071,0.1847548258221507,5,d_UW
ASV_00007,0.17592901913312997,0.10127891518693068,4,d_UW
ASV_00008,0.16801653012192053,0.19029685445335834,5,d_UW
ASV_00009,0.16708030907910376,0.13270340153350868,7,d_UW
ASV_00010,0.3453498006319826,0.167683900965191,5,d_UW
ASV_00011,0.24406958213684815,0.23081472626371793,6,d_UW
ASV_00012,0.3592888051331081,0.12007196291850689,6,d_UW
ASV_00013,0.30636923389420045,0.0982001731182046,7,d_UW
ASV_00014,0.4568975057031437,0.14618332035966233,4,d_UW
ASV_00015,0.5039138646106429,0.1282787619670254,5,d_UW
ASV_00016,0.4496406229955291,0.13786325898189794,7,d_UW
ASV_00017,0.5065509376859241,0.11838170718058864,5,d_UW
ASV_00018,0.32105076158257584,0.23406939265796256,6,d_UW
ASV_00019,0.3436965001461265,0.10204017725838486,6,d_UW
ASV_00020,0.2539370294055192,0.2077295776323502,4,d_UW
ASV_00021,0.368548442476596,0.26578008755213234,6,d_UW
ASV_00022,0.1568345426618366,0.12739324822501882,3,d_UW
ASV_00023,0.3922579367580449,0.10793831055141354,4,d_UW
ASV_00024,0.41039325980136976,0.0948708418034222,7,d_UW
ASV_00025,0.5140981139603791,0.12940049869763073,5,d_UW
ASV_00026,0.4934860688901157,0.08578968139397243,5,d_UW
ASV_00027,0.17163586431735378,NA,2,d_UW
ASV_00028,0.28218253921835634,0.13840592907960386,4,d_UW
ASV_00029,0.21625371388383863,0.17820229671582904,5,d_UW
ASV_00030,0.3549943905200714,0.19758673777594607,6,d_UW
ASV_00031,0.32199254201862204,0.11334709221215261,7,d_UW
ASV_00032,0.3541427324717693,0.2176709569884488,6,d_UW
ASV_00033,0.3141542644713591,0.12530100052683604,6,d_UW
ASV_00034,0.3263787113672185,0.14517448360735985,6,d_UW
ASV_00035,0.23347044843581277,0.13933174028118564,7,d_UW
ASV_00036,0.5274519562998193,0.08705470167658658,6,d_UW
ASV_00037,0.45615987669183244,0.09913059637039169,6,d_UW
ASV_00038,0.5288942942717095,0.09275365770327619,5,d_UW
ASV_00039,0.41532312066575827,0.09334421950462464,7,d_UW
ASV_00040,0.17685312048615287,0.17451500301787976,7,d_UW
ASV_00041,0.3727166792532246,0.10546331384522846,7,d_UW
ASV_00042,0.25332388544331774,0.12311842937117626,7,d_UW
ASV_00043,0.5174940803920205,0.13663291855055296,5,d_UW
ASV_00044,0.297688336913592,0.14228790452926288,7,d_UW
ASV_00045,0.40139665416285797,0.1995632960878893,7,d_UW
ASV_00046,0.299021258563548,0.1042509494488425,4,d_UW
ASV_00047,0.5365809083140409,0.09055733744501387,5,d_UW
ASV_00048,0.38600975972880025,0.25293885860749943,7,d_UW
ASV_00049,0.33170998265254215,0.14298188119393815,7,d_UW
ASV_00050,0.35503140196633265,0.19172783624975012,7,d_UW
ASV_00051,0.32474983100836385,0.18118149985225995,7,d_UW
ASV_00052,0.3460220036034375,0.23558144140449683,7,d_UW
ASV_00053,0.4766872711042066,0.15643541277626113,6,d_UW
ASV_00054,0.34534731669110363,0.16358015334341286,7,d_UW
ASV_00055,0.40025169943923966,0.14196768532319679,7,d_UW
ASV_00056,0.49395272134499535,0.14602977344925278,6,d_UW
ASV_00057,0.3232424430740076,0.22031437697602732,7,d_UW
ASV_00058,0.40104765564726563,0.14482681970817618,7,d_UW
ASV_00059,0.3832884734144162,0.224599441908323,7,d_UW
ASV_00060,0.4279619884067981,0.17884611578766968,7,d_UW
ASV_00061,0.45025148424506156,0.13016937190602004,7,d_UW
ASV_00062,0.39816708870336504,0.10475156613860688,6,d_UW
ASV_00063,0.4204896445061561,0.18430650151117328,7,d_UW
ASV_00064,0.34903047597928827,0.18467082395017295,7,d_UW
ASV_00065,0.4915373661004573,0.0867456440570447,4,d_UW
ASV_00066,0.4935957107356058,0.12886029785015365,6,d_UW
ASV_00067,0.2560166517120086,0.19798062063203672,4,d_UW
ASV_00068,0.4145604638300068,0.10002068524725642,6,d_UW
ASV_00069,0.4671092863030405,0.08767515578386421,7,d_UW
ASV_00070,0.45947305867206045,0.13277887308358735,7,d_UW
ASV_00071,0.49786800843204315,0.08691020197075336,7,d_UW
ASV_00072,0.4785068870820163,0.0946505827762975,5,d_UW
ASV_00073,0.5248877998851771,0.12121734482245028,5,d_UW
ASV_00074,0.33765071031248417,0.12919723805424546,7,d_UW
ASV_00075,0.5267883091708996,0.10715476784981087,5,d_UW
ASV_00076,0.5182031395404022,0.08852811564331382,7,d_UW
ASV_00077,0.5216324990170332,0.08874905783472034,5,d_UW
ASV_00078,0.3719499203059441,0.15901298564565716,6,d_UW
ASV_00079,0.5117138597113875,0.124429574917405,5,d_UW
ASV_00080,0.45768910936977525,0.12007718143043829,7,d_UW
ASV_00081,0.449460308666937,0.10586351014098627,7,d_UW
ASV_00082,0.4088150528496308,0.03843040224535981,5,d_UW
ASV_00083,0.47071952504565717,0.09880468164079002,7,d_UW
ASV_00084,0.34645055109007095,0.2017826682180539,7,d_UW
ASV_00085,0.5185662341124524,0.09737988355838896,7,d_UW
ASV_00086,0.4190888759772379,0.10708266866903056,7,d_UW
ASV_00087,0.32904799487886116,0.20939914860757602,7,d_UW
ASV_00088,0.4286651396436292,0.15874802270945915,7,d_UW
ASV_00089,0.40195064111071144,0.17399202954433265,7,d_UW
ASV_00090,0.43545802424368985,0.13886044955874036,7,d_UW
ASV_00091,0.47308850226136556,0.14789496829710677,5,d_UW
ASV_00092,0.4667019293688325,0.1260860030879942,7,d_UW
ASV_00093,0.42207373284135496,0.10844109281611099,7,d_UW
ASV_00094,0.326121298238888,0.23118793577238755,7,d_UW
ASV_00095,0.21054776885516613,0.2243923999060289,4,d_UW
ASV_00096,0.36592214303503967,0.1350532991341213,7,d_UW
ASV_00097,0.3840454579956649,0.13195381916810495,7,d_UW
ASV_00098,0.5232099136437058,0.11201241059524872,5,d_UW
ASV_00099,0.4394013349804782,0.12235394004364283,7,d_UW
ASV_00100,0.435120061714932,0.0849798125991758,7,d_UW
ASV_00101,0.3549469420929008,0.1566220266071572,7,d_UW
ASV_00102,0.4801644039454983,0.18239309330164294,5,d_UW
ASV_00103,0.4867281862169097,0.1234433481896904,5,d_UW
ASV_00104,0.4135871963445211,0.17402062353962686,7,d_UW
ASV_00105,0.35270631757644877,0.16495889643662182,7,d_UW
ASV_00106,0.37052364662260606,0.18712065802118186,7,d_UW
ASV_00107,0.36994981452763664,0.15580566324925788,7,d_UW
ASV_00108,0.5495886854532737,0.1571409932091725,4,d_UW
ASV_00109,0.4646205772879116,0.13105138900936303,7,d_UW
ASV_00110,0.3902955225983704,0.17779064502614428,7,d_UW
ASV_00111,0.5014816607457664,0.12943013474605916,5,d_UW
ASV_00112,0.38846064814343206,0.11476968937879842,7,d_UW
ASV_00113,0.4120340598994444,0.19658859464423953,7,d_UW
ASV_00114,0.5250962720948164,0.07142503153983501,4,d_UW
ASV_00115,0.4648479255797312,0.09160261309128961,6,d_UW
ASV_00116,0.5233341826521893,0.0951105949845328,7,d_UW
ASV_00117,0.4831092664217621,0.08331624439262683,6,d_UW
ASV_00118,0.4152724721776758,0.1377763757953966,7,d_UW
ASV_00119,0.4087260693667758,0.1035309791149622,7,d_UW
ASV_00120,0.49051466744547223,0.06454083678474296,6,d_UW
ASV_00121,0.4358194374581821,0.04979983536888767,5,d_UW
ASV_00122,0.5466171614798798,0.07333782090094344,4,d_UW
ASV_00123,0.49825825531952606,0.07624922746758031,7,d_UW
ASV_00125,0.3499228075521442,0.13433621585350175,7,d_UW
ASV_00126,0.4023783605808384,0.1518761980994825,6,d_UW
ASV_00127,0.4948897197736908,0.13968977359044324,5,d_UW
ASV_00128,0.4068420782352965,0.14414130640640851,7,d_UW
ASV_00129,0.47527626281341717,0.15492562364126536,5,d_UW
ASV_00130,0.3755925209736368,0.13566381652636972,7,d_UW
ASV_00131,0.4286151136580364,0.08236613157938726,7,d_UW
ASV_00132,0.4097291650634133,0.1525963764729896,4,d_UW
ASV_00133,0.4145301482876209,0.11558379299513079,7,d_UW
ASV_00134,0.4142747344193517,0.12570452663161774,5,d_UW
ASV_00135,0.5203536460982594,0.10277100306554862,7,d_UW
ASV_00136,0.47895558853390574,0.10552974359751875,7,d_UW
ASV_00137,0.47692449965596195,0.15664635727948034,5,d_UW
ASV_00138,0.4266795190924393,0.20821746902057126,7,d_UW
ASV_00139,0.3629446290346613,0.11752412289640238,7,d_UW
ASV_00140,0.42667550037290947,0.13271653013410023,7,d_UW
ASV_00141,0.42531820112860974,0.16689745692618985,7,d_UW
ASV_00142,0.2931509278240334,0.15675330389022485,7,d_UW
ASV_00143,0.4504143919346132,0.09658987070785212,5,d_UW
ASV_00144,0.3143427216979967,0.16203407019507515,7,d_UW
ASV_00145,0.50665570876278,0.17089408575666498,5,d_UW
ASV_00146,0.46738949979005995,0.08139441161821263,7,d_UW
ASV_00147,0.4424536311120728,0.10824397258782747,5,d_UW
ASV_00148,0.3397105414253486,0.15650172507405763,7,d_UW
ASV_00149,0.4754081056949936,0.11399882570600776,4,d_UW
ASV_00150,0.43091847935548633,0.06542835175802411,6,d_UW
ASV_00151,0.5009669234895857,0.10705271532937014,7,d_UW
ASV_00152,0.43434210778117166,0.13534838699454704,7,d_UW
ASV_00153,0.5291263931736565,0.08157840447789784,5,d_UW
ASV_00154,0.49362303277421227,0.137637100565469,5,d_UW
ASV_00155,0.366311542959343,0.15149870367154938,7,d_UW
ASV_00156,0.40638848177608733,0.1090485786635762,7,d_UW
ASV_00157,0.43646792516385,0.11475723697484302,7,d_UW
ASV_00158,0.3524734235934558,0.13640182167244624,7,d_UW
ASV_00159,0.44392246832763904,0.09703393195940217,7,d_UW
ASV_00160,0.4020082937695302,0.1784030823130845,7,d_UW
ASV_00161,0.49477555187015376,0.07904491308276808,6,d_UW
ASV_00162,0.4370682232701234,0.1838623558400596,6,d_UW
ASV_00163,0.394011060261621,0.16618634422359357,7,d_UW
ASV_00164,0.5513785753836745,0.07278867524354649,6,d_UW
ASV_00165,0.4088179758234093,0.13130221079830098,7,d_UW
ASV_00166,0.4084163257803317,0.15771308334303005,7,d_UW
ASV_00167,0.5859242055853651,0.023529790590820002,5,d_UW
ASV_00168,0.30425821725693714,0.09777465637072068,7,d_UW
ASV_00169,0.43295128491814217,0.14512149266281707,5,d_UW
ASV_00170,0.4556661598791162,0.11502730840524858,7,d_UW
ASV_00171,0.46364998211708874,0.12360035894243793,7,d_UW
ASV_00172,0.43533287196598447,0.16835665342114528,7,d_UW
ASV_00173,0.36037660640634417,0.205430736468296,6,d_UW
ASV_00174,0.4574026039991066,0.07883191485858689,5,d_UW
ASV_00175,0.1701413789823203,NA,2,d_UW
ASV_00176,0.4612765466668477,0.15468960750829738,5,d_UW
ASV_00177,0.38843094166382963,0.15561097723589218,7,d_UW
ASV_00178,0.5366653555397998,0.10476304014333931,4,d_UW
ASV_00179,0.40503843576619514,0.1485484506107905,7,d_UW
ASV_00180,0.410098353432641,0.2636972605167346,6,d_UW
ASV_00181,0.48845808876590124,0.10977832344176108,7,d_UW
ASV_00182,0.43352215240197434,0.14465405871238946,7,d_UW
ASV_00183,0.4239518769495464,0.14811072479110673,5,d_UW
ASV_00184,0.41492410094359355,0.15793554278405922,6,d_UW
ASV_00185,0.48065216703075075,0.09323614018443527,7,d_UW
ASV_00186,0.3975477937648254,0.1477312806241526,7,d_UW
ASV_00187,0.3909359902917715,0.19791319933084148,7,d_UW
ASV_00188,0.4090646188263758,0.14039517013854444,7,d_UW
ASV_00189,0.34138335992392144,0.2647727277796044,5,d_UW
ASV_00190,0.4669971665220336,0.09685671342554411,6,d_UW
ASV_00191,0.2842475487386009,0.08823785464335365,7,d_UW
ASV_00192,0.48221064909944644,0.08656100311329529,3,d_UW
ASV_00193,0.4589485997777176,0.10999428680510107,6,d_UW
ASV_00194,0.5188626037619755,0.037824878352561174,3,d_UW
ASV_00195,0.5053162587135066,0.10386438030161528,4,d_UW
ASV_00196,0.4126200769968751,0.13882237819925905,7,d_UW
ASV_00197,0.40550988339770355,0.16480244021887003,7,d_UW
ASV_00198,0.47111042934035485,0.10630575168609349,7,d_UW
ASV_00199,0.6200165060003062,0.04042355519540514,4,d_UW
ASV_00200,0.4478897798508902,0.12099912115658269,7,d_UW
ASV_00201,0.5420466200295126,0.06406378277658359,6,d_UW
ASV_00202,0.2559539006243198,0.15134655657832136,6,d_UW
ASV_00203,0.4237398931375007,0.15044705658372443,6,d_UW
ASV_00204,0.5483786786790108,0.04207114629556862,4,d_UW
ASV_00205,0.37709004144127956,0.2009995570750497,7,d_UW
ASV_00206,0.47831143055703573,0.08581457889560855,6,d_UW
ASV_00207,0.2370029953408347,0.16384544355755506,4,d_UW
ASV_00208,0.4786398350212797,0.1356943238676139,4,d_UW
ASV_00209,0.2972021362271656,0.2444730244309783,4,d_UW
ASV_00210,0.4406938075476824,0.08239496059100063,7,d_UW
ASV_00211,0.5172863448828007,0.06279624107715442,7,d_UW
ASV_00212,0.47205931357070174,0.09189408207374591,5,d_UW
ASV_00213,0.5028840434707921,0.133075200912559,4,d_UW
ASV_00214,0.4554669494848316,0.15825739891863386,5,d_UW
ASV_00215,0.4401224346178878,0.0827496144924993,6,d_UW
ASV_00216,0.5214260162011113,0.13892363372071773,5,d_UW
ASV_00217,0.4370671800019794,0.05417749060187063,5,d_UW
ASV_00218,0.495720462952444,0.18371348641989407,7,d_UW
ASV_00219,0.5332841309339791,0.10326550758591586,6,d_UW
ASV_00220,0.5279507920913653,0.08316317207925823,5,d_UW
ASV_00221,0.43374262876740144,0.1732378532639608,6,d_UW
ASV_00222,0.5290020607009994,0.0779232987267379,4,d_UW
ASV_00223,0.3513103856981662,0.11825488927242027,7,d_UW
ASV_00224,0.3484575246029319,0.15476523260558853,6,d_UW
ASV_00225,0.4222066358223887,0.15219241661398009,5,d_UW
ASV_00226,0.5002278226546906,0.10430375218350088,7,d_UW
ASV_00227,0.4091064525676855,0.22374951352633995,5,d_UW
ASV_00228,0.5300827675139765,0.14013517099953132,4,d_UW
ASV_00229,0.34762424182993745,0.12138559684299943,7,d_UW
ASV_00230,0.48027005952814583,0.1438547980855035,5,d_UW
ASV_00231,0.5407502076079284,0.06856438595503159,6,d_UW
ASV_00232,0.45093170751607814,0.1378118641034591,7,d_UW
ASV_00233,0.43066993093396877,0.09697110144040143,7,d_UW
ASV_00235,0.42209581706286337,0.12232726309298794,6,d_UW
ASV_00236,0.5038248771877063,0.06325009243658938,5,d_UW
ASV_00237,0.3113490013536566,0.04777559362965354,5,d_UW
ASV_00238,0.4788457048593562,0.21691940732229564,5,d_UW
ASV_00239,0.47451606580421657,0.05847384814901916,5,d_UW
ASV_00240,0.5926492838256967,0.04806697655418743,6,d_UW
ASV_00241,0.477070807922084,0.10010092039509645,7,d_UW
ASV_00242,0.45173365162701484,0.19604306400481572,7,d_UW
ASV_00243,0.3937687370117038,0.11509901095500336,7,d_UW
ASV_00244,0.49044186611577956,0.1417245807357663,5,d_UW
ASV_00245,0.46255997261213266,0.09199100137754426,5,d_UW
ASV_00246,0.46934497637558426,0.1074466579561336,3,d_UW
ASV_00247,0.4001523384434933,0.10671051618614229,6,d_UW
ASV_00248,0.488462094748923,0.06500639094583723,5,d_UW
ASV_00249,0.3655650999347507,0.17608153873249183,7,d_UW
ASV_00250,0.4238924740992035,0.14968845846864212,7,d_UW
ASV_00251,0.546097751095703,0.04341531117709336,6,d_UW
ASV_00252,0.4578071701004435,0.11173327830072577,7,d_UW
ASV_00253,0.48316782483286813,0.09813140163996074,5,d_UW
ASV_00254,0.397094393136585,0.14394835097825126,7,d_UW
ASV_00255,0.5203974753634724,0.07310196294052503,5,d_UW
ASV_00256,0.42436288324179794,0.04662237600233532,4,d_UW
ASV_00257,0.4929789820849002,0.10974811211938858,6,d_UW
ASV_00258,0.4117837249887547,0.14882261518268156,6,d_UW
ASV_00259,0.3843188274173265,0.11597003642881262,7,d_UW
ASV_00260,0.5294780055724209,0.07003435094460828,5,d_UW
ASV_00261,0.49035459946284565,0.054878219914877915,6,d_UW
ASV_00262,0.5412022595282723,0.07822617724064455,7,d_UW
ASV_00263,0.38279814740669393,0.09073574636280732,7,d_UW
ASV_00264,0.3885174794220725,0.12991031112450305,7,d_UW
ASV_00265,0.3914983723598695,0.07699388133450731,6,d_UW
ASV_00266,0.49118928909855797,0.1276010514406508,5,d_UW
ASV_00267,0.4572660782729856,0.09449514072103198,7,d_UW
ASV_00268,0.3943257550712904,0.05198079376040857,4,d_UW
ASV_00269,0.4355674939135914,0.14545909546113764,7,d_UW
ASV_00270,0.4956080113203556,0.10210337876512003,7,d_UW
ASV_00271,0.3647396301145639,0.2520444418360459,4,d_UW
ASV_00272,0.6088956208074723,0.02741884696376947,4,d_UW
ASV_00273,0.48036447871104715,0.1439886520473762,5,d_UW
ASV_00274,0.4614880936784763,0.1710143968377526,7,d_UW
ASV_00275,0.4357657378279235,0.16366000669508649,7,d_UW
ASV_00276,0.4071728611172494,0.1820502710466561,7,d_UW
ASV_00277,0.4552951147604465,0.13608166459226198,6,d_UW
ASV_00278,0.4260379428024891,0.19342775811106638,5,d_UW
ASV_00279,0.500229355516441,0.14555605896420293,5,d_UW
ASV_00280,0.38193952500070893,0.06750497010862788,7,d_UW
ASV_00281,0.5568308293427305,0.05576115149256179,5,d_UW
ASV_00282,0.5065923930556445,0.08679205941864725,4,d_UW
ASV_00283,0.4558389099914787,0.10328959308440654,6,d_UW
ASV_00284,0.33560591964793873,0.22231925300048633,6,d_UW
ASV_00285,0.3635744011421622,0.25661922613955007,5,d_UW
ASV_00286,0.450996187470181,0.1962927946499868,5,d_UW
ASV_00287,0.4451725919625167,0.20433454877998272,5,d_UW
ASV_00288,0.3987306801531795,0.14414456084766736,7,d_UW
ASV_00289,0.528964484510847,0.06244312855150481,5,d_UW
ASV_00290,0.48462147515189014,0.1084289346652874,7,d_UW
ASV_00291,0.34973943891686265,0.1312706988068281,4,d_UW
ASV_00292,0.46619268322948104,0.17483440359506902,6,d_UW
ASV_00293,0.49283638957500475,0.06556700042505527,6,d_UW
ASV_00294,0.3664253546901254,0.11960025725148965,6,d_UW
ASV_00295,0.44751827377933706,0.13389170967553438,5,d_UW
ASV_00296,0.4207274304562576,0.15674538112996209,7,d_UW
ASV_00297,0.4734521282281827,0.08038056469378022,7,d_UW
ASV_00298,0.4568890208911288,0.08568405863119466,6,d_UW
ASV_00299,0.41237677911382387,0.15973835114649854,7,d_UW
ASV_00300,0.48996209496688947,0.09154356355151555,6,d_UW
ASV_00301,0.4268460524201487,0.11984081371322204,4,d_UW
ASV_00302,0.5057862785259079,0.06617587764883938,4,d_UW
ASV_00303,0.41821881054417787,0.1086258423159784,7,d_UW
ASV_00304,0.35895525039340126,0.18983939852291648,6,d_UW
ASV_00305,0.48855436682782005,0.09009626519011589,6,d_UW
ASV_00306,0.4735669393570783,0.04358444090619184,4,d_UW
ASV_00307,0.5126987302299796,0.07587993652402829,5,d_UW
ASV_00308,0.47907589144138296,0.11385254346018327,5,d_UW
ASV_00309,0.4668784283857732,0.16726719445974014,7,d_UW
ASV_00310,0.37724120332687294,0.14043997965005642,5,d_UW
ASV_00311,0.43357199613112096,0.1604077454097772,7,d_UW
ASV_00312,0.4004255296309176,0.13724459494658403,7,d_UW
ASV_00313,0.42117835554286065,0.09015925276819936,7,d_UW
ASV_00314,0.4485088150981281,0.0902728020207295,6,d_UW
ASV_00315,0.3723928500177497,0.1878530800583521,7,d_UW
ASV_00316,0.42648513349422934,0.04194793846288649,6,d_UW
ASV_00317,0.46121419029635935,0.11575037362978163,4,d_UW
ASV_00318,0.4093138004088228,0.12556406002388537,7,d_UW
ASV_00319,0.4695122927392973,0.07649416107471871,5,d_UW
ASV_00320,0.38443938171620473,0.17448707093984445,6,d_UW
ASV_00321,0.44736458392538014,0.13504984430302663,6,d_UW
ASV_00322,0.23477113999010202,0.07201542152718285,3,d_UW
ASV_00323,0.4192715534418664,0.15626763582427197,7,d_UW
ASV_00324,0.45413909996504287,0.10301466932412523,7,d_UW
ASV_00325,0.36991779930404023,0.11822153969998772,6,d_UW
ASV_00326,0.5181389870940789,0.11825113969280039,5,d_UW
ASV_00327,0.4181596877009365,0.10500767036009946,5,d_UW
ASV_00328,0.4459484222981749,0.13714267563173568,6,d_UW
ASV_00329,0.5656079695485771,0.028696331046156005,4,d_UW
ASV_00330,0.509179426254042,0.11951780107048368,5,d_UW
ASV_00331,0.48299439577874403,0.08311741027504099,7,d_UW
ASV_00332,0.514983877984108,0.04448253004366749,5,d_UW
ASV_00333,0.39304560234297603,0.17667469613779976,7,d_UW
ASV_00334,0.43586298891426334,0.22744909910387895,7,d_UW
ASV_00335,0.5155684212150152,0.08506604920669317,7,d_UW
ASV_00336,0.41699785690568647,0.18095974682115762,5,d_UW
ASV_00337,0.3919509840593002,0.2264927134978769,5,d_UW
ASV_00338,0.49758984677227913,0.10753975768014623,5,d_UW
ASV_00339,0.4273005398217882,0.0738231258644283,6,d_UW
ASV_00340,0.39672359522827905,0.11987762663592638,6,d_UW
ASV_00341,0.4412445164248362,0.1265925773788284,6,d_UW
ASV_00342,0.4336057559435714,0.16682828430537341,7,d_UW
