node_id,module,layer_id,flow,node_name,short_name
1,1,1,1.21145e-4,ASV_00001,UK1
1,1,2,1.59732e-4,ASV_00001,UK2
1,1,3,8.97368e-6,ASV_00001,IT1
1,1,5,7.17894e-6,ASV_00001,IT3
2,1,1,5.33037e-4,ASV_00002,UK1
2,1,2,6.71231e-4,ASV_00002,UK2
2,1,3,4.0561e-4,ASV_00002,IT1
2,1,4,5.64444e-4,ASV_00002,IT2
2,1,5,2.14471e-4,ASV_00002,IT3
2,1,7,2.64724e-4,ASV_00002,SE1
3,1,7,4.57658e-5,ASV_00003,SE1
4,1,7,8.97368e-6,ASV_00004,SE1
5,1,1,4.51376e-4,ASV_00005,UK1
5,1,2,2.99721e-4,ASV_00005,UK2
5,1,3,3.35616e-4,ASV_00005,IT1
5,1,4,2.81774e-4,ASV_00005,IT2
5,1,5,4.93552e-5,ASV_00005,IT3
6,1,7,8.97368e-6,ASV_00006,SE1
7,1,3,3.41e-5,ASV_00007,IT1
7,1,5,8.97368e-6,ASV_00007,IT3
7,1,6,7.89684e-5,ASV_00007,FI1
7,1,7,2.30624e-4,ASV_00007,SE1
8,1,1,1.06787e-4,ASV_00008,UK1
8,1,3,1.99216e-4,ASV_00008,IT1
8,1,5,2.6921e-6,ASV_00008,IT3
8,1,6,1.79474e-6,ASV_00008,FI1
8,1,7,5.20473e-5,ASV_00008,SE1
9,1,1,5.38421e-6,ASV_00009,UK1
9,1,2,8.97368e-6,ASV_00009,UK2
9,1,3,1.43579e-5,ASV_00009,IT1
9,1,4,1.52553e-5,ASV_00009,IT2
9,1,5,8.97368e-6,ASV_00009,IT3
9,1,6,1.79474e-6,ASV_00009,FI1
9,1,7,2.046e-4,ASV_00009,SE1
10,1,1,1.8755e-4,ASV_00010,UK1
10,1,2,5.83289e-5,ASV_00010,UK2
10,1,3,2.28829e-4,ASV_00010,IT1
10,1,4,1.07684e-5,ASV_00010,IT2
10,1,7,6.90973e-5,ASV_00010,SE1
11,1,1,1.3281e-4,ASV_00011,UK1
11,1,2,1.41784e-4,ASV_00011,UK2
11,1,3,2.09087e-4,ASV_00011,IT1
11,1,4,1.97421e-5,ASV_00011,IT2
11,1,5,2.6921e-6,ASV_00011,IT3
11,1,7,6.64052e-5,ASV_00011,SE1
12,1,1,1.25632e-5,ASV_00012,UK1
12,1,3,2.06395e-5,ASV_00012,IT1
12,1,4,1.56142e-4,ASV_00012,IT2
12,1,6,1.43579e-5,ASV_00012,FI1
12,1,7,2.98824e-4,ASV_00012,SE1
13,1,1,3.04208e-4,ASV_00013,UK1
13,1,2,4.21763e-5,ASV_00013,UK2
13,1,3,1.364e-4,ASV_00013,IT1
13,1,4,1.88447e-5,ASV_00013,IT2
13,1,5,3.67921e-5,ASV_00013,IT3
13,1,6,2.28829e-4,ASV_00013,FI1
13,1,7,3.83176e-4,ASV_00013,SE1
14,1,1,3.64331e-4,ASV_00014,UK1
14,1,2,2.62031e-4,ASV_00014,UK2
14,1,3,2.387e-4,ASV_00014,IT1
14,1,4,7.53789e-5,ASV_00014,IT2
15,1,1,4.25352e-4,ASV_00015,UK1
15,1,2,3.23052e-4,ASV_00015,UK2
15,1,3,2.97926e-4,ASV_00015,IT1
15,1,4,3.84971e-4,ASV_00015,IT2
15,1,5,7.8071e-5,ASV_00015,IT3
16,1,1,5.43805e-4,ASV_00016,UK1
16,1,2,6.68539e-4,ASV_00016,UK2
16,1,4,6.31747e-4,ASV_00016,IT2
16,1,5,1.63321e-4,ASV_00016,IT3
16,1,6,3.76895e-5,ASV_00016,FI1
16,1,7,5.49189e-4,ASV_00016,SE1
17,1,1,5.20473e-4,ASV_00017,UK1
17,1,2,3.91252e-4,ASV_00017,UK2
17,1,3,2.44084e-4,ASV_00017,IT1
17,1,4,4.46889e-4,ASV_00017,IT2
17,1,5,1.27426e-4,ASV_00017,IT3
18,1,1,5.77008e-4,ASV_00018,UK1
18,1,2,4.06508e-4,ASV_00018,UK2
18,1,3,3.84971e-4,ASV_00018,IT1
18,1,4,3.97534e-4,ASV_00018,IT2
18,1,5,1.79474e-6,ASV_00018,IT3
18,1,6,3.32026e-5,ASV_00018,FI1
19,1,1,2.24342e-5,ASV_00019,UK1
19,1,3,1.13068e-4,ASV_00019,IT1
19,1,4,9.87105e-6,ASV_00019,IT2
19,1,5,2.87158e-5,ASV_00019,IT3
19,1,6,2.33316e-5,ASV_00019,FI1
19,1,7,4.30737e-5,ASV_00019,SE1
20,1,2,2.78184e-5,ASV_00020,UK2
20,1,5,4.48684e-6,ASV_00020,IT3
20,1,6,2.30624e-4,ASV_00020,FI1
20,1,7,3.25745e-4,ASV_00020,SE1
21,1,1,5.94955e-4,ASV_00021,UK1
21,1,2,5.16884e-4,ASV_00021,UK2
21,1,4,6.07518e-4,ASV_00021,IT2
21,1,5,1.86653e-4,ASV_00021,IT3
21,1,7,8.97368e-7,ASV_00021,SE1
22,1,3,8.16605e-5,ASV_00022,IT1
22,1,5,9.87105e-6,ASV_00022,IT3
22,1,7,2.8626e-4,ASV_00022,SE1
23,1,1,5.65342e-5,ASV_00023,UK1
23,1,3,6.1021e-5,ASV_00023,IT1
23,1,5,1.79474e-5,ASV_00023,IT3
23,1,7,1.25632e-5,ASV_00023,SE1
24,1,1,3.97534e-4,ASV_00024,UK1
24,1,2,5.65342e-5,ASV_00024,UK2
24,1,3,2.01908e-4,ASV_00024,IT1
24,1,4,1.71397e-4,ASV_00024,IT2
24,1,5,1.07684e-5,ASV_00024,IT3
24,1,6,9.5121e-5,ASV_00024,FI1
24,1,7,3.01516e-4,ASV_00024,SE1
25,1,1,3.45487e-4,ASV_00025,UK1
25,1,3,1.73192e-4,ASV_00025,IT1
25,1,4,3.65229e-4,ASV_00025,IT2
25,1,5,1.22042e-4,ASV_00025,IT3
26,1,1,3.0331e-4,ASV_00026,UK1
26,1,3,3.72408e-4,ASV_00026,IT1
26,1,4,5.89571e-4,ASV_00026,IT2
26,1,5,1.63321e-4,ASV_00026,IT3
26,1,7,5.02526e-4,ASV_00026,SE1
27,1,7,5.38421e-6,ASV_00027,SE1
28,1,1,9.87105e-6,ASV_00028,UK1
28,1,3,3.49974e-5,ASV_00028,IT1
28,1,6,2.96131e-5,ASV_00028,FI1
28,1,7,2.61134e-4,ASV_00028,SE1
29,1,1,8.97368e-6,ASV_00029,UK1
29,1,3,1.30118e-4,ASV_00029,IT1
29,1,5,1.07684e-5,ASV_00029,IT3
29,1,6,6.46105e-5,ASV_00029,FI1
29,1,7,1.68705e-4,ASV_00029,SE1
30,1,1,7.16997e-4,ASV_00030,UK1
30,1,2,2.54853e-4,ASV_00030,UK2
30,1,3,3.76895e-4,ASV_00030,IT1
30,1,4,5.13295e-4,ASV_00030,IT2
30,1,5,9.87105e-6,ASV_00030,IT3
30,1,7,4.93552e-4,ASV_00030,SE1
31,1,1,1.66013e-4,ASV_00031,UK1
31,1,2,1.52553e-5,ASV_00031,UK2
31,1,3,2.728e-4,ASV_00031,IT1
31,1,4,1.71397e-4,ASV_00031,IT2
31,1,5,2.15368e-5,ASV_00031,IT3
31,1,6,3.76895e-5,ASV_00031,FI1
31,1,7,1.50758e-4,ASV_00031,SE1
32,1,1,7.78018e-4,ASV_00032,UK1
32,1,2,2.08189e-4,ASV_00032,UK2
32,1,3,4.82784e-4,ASV_00032,IT1
32,1,4,7.40329e-4,ASV_00032,IT2
32,1,5,2.0101e-4,ASV_00032,IT3
32,1,7,2.06395e-5,ASV_00032,SE1
33,1,1,9.42236e-5,ASV_00033,UK1
33,1,2,4.57658e-5,ASV_00033,UK2
33,1,3,2.25239e-4,ASV_00033,IT1
33,1,4,1.20247e-4,ASV_00033,IT2
33,1,5,1.43579e-5,ASV_00033,IT3
33,1,7,2.78184e-4,ASV_00033,SE1
34,1,1,3.91252e-4,ASV_00034,UK1
34,1,2,2.60237e-5,ASV_00034,UK2
34,1,3,9.87105e-5,ASV_00034,IT1
34,1,4,3.57152e-4,ASV_00034,IT2
34,1,5,7.26868e-5,ASV_00034,IT3
34,1,6,3.56255e-4,ASV_00034,FI1
35,1,1,5.47394e-5,ASV_00035,UK1
35,1,2,1.39092e-4,ASV_00035,UK2
35,1,3,1.07684e-5,ASV_00035,IT1
35,1,4,5.02526e-5,ASV_00035,IT2
35,1,5,8.97368e-6,ASV_00035,IT3
35,1,6,1.81268e-4,ASV_00035,FI1
35,1,7,3.27539e-4,ASV_00035,SE1
36,1,1,5.54573e-4,ASV_00036,UK1
36,1,2,4.98039e-4,ASV_00036,UK2
36,1,3,4.72913e-4,ASV_00036,IT1
36,1,4,6.59565e-4,ASV_00036,IT2
36,1,5,1.72295e-4,ASV_00036,IT3
36,1,7,5.95852e-4,ASV_00036,SE1
37,1,1,2.87158e-4,ASV_00037,UK1
37,1,2,3.61639e-4,ASV_00037,UK2
37,1,3,1.37297e-4,ASV_00037,IT1
37,1,4,1.56142e-4,ASV_00037,IT2
37,1,5,9.15315e-5,ASV_00037,IT3
37,1,7,5.115e-5,ASV_00037,SE1
38,1,1,4.28045e-4,ASV_00038,UK1
38,1,2,3.55358e-4,ASV_00038,UK2
38,1,3,2.28829e-4,ASV_00038,IT1
38,1,4,4.18173e-4,ASV_00038,IT2
38,1,5,1.48963e-4,ASV_00038,IT3
39,1,1,3.15874e-4,ASV_00039,UK1
39,1,2,4.37018e-4,ASV_00039,UK2
39,1,4,2.60237e-4,ASV_00039,IT2
39,1,6,1.43579e-4,ASV_00039,FI1
39,1,7,2.12676e-4,ASV_00039,SE1
40,1,1,6.28158e-6,ASV_00040,UK1
40,1,2,4.75605e-5,ASV_00040,UK2
40,1,3,2.18958e-4,ASV_00040,IT1
40,1,4,2.06395e-5,ASV_00040,IT2
40,1,5,2.24342e-5,ASV_00040,IT3
40,1,6,1.79474e-6,ASV_00040,FI1
40,1,7,2.2165e-4,ASV_00040,SE1
41,1,1,2.23445e-4,ASV_00041,UK1
41,1,2,2.58442e-4,ASV_00041,UK2
41,1,3,2.51263e-5,ASV_00041,IT1
41,1,4,2.30624e-4,ASV_00041,IT2
41,1,5,8.07631e-5,ASV_00041,IT3
41,1,7,1.03197e-4,ASV_00041,SE1
42,1,1,3.64331e-4,ASV_00042,UK1
42,1,2,6.19184e-5,ASV_00042,UK2
42,1,3,3.49974e-5,ASV_00042,IT1
42,1,4,1.16658e-5,ASV_00042,IT2
42,1,5,9.06342e-5,ASV_00042,IT3
42,1,6,1.8755e-4,ASV_00042,FI1
42,1,7,3.82279e-4,ASV_00042,SE1
43,1,1,5.47394e-4,ASV_00043,UK1
43,1,2,4.27147e-4,ASV_00043,UK2
43,1,3,2.44084e-4,ASV_00043,IT1
43,1,4,5.15089e-4,ASV_00043,IT2
43,1,5,1.52553e-4,ASV_00043,IT3
44,1,1,4.35223e-4,ASV_00044,UK1
44,1,2,4.30737e-5,ASV_00044,UK2
44,1,3,2.33316e-5,ASV_00044,IT1
44,1,4,4.12789e-5,ASV_00044,IT2
44,1,5,9.87105e-6,ASV_00044,IT3
44,1,6,2.98824e-4,ASV_00044,FI1
44,1,7,3.5805e-4,ASV_00044,SE1
45,1,1,7.92376e-4,ASV_00045,UK1
45,1,2,2.51263e-4,ASV_00045,UK2
45,1,3,4.19071e-4,ASV_00045,IT1
45,1,4,7.68147e-4,ASV_00045,IT2
45,1,6,5.74316e-4,ASV_00045,FI1
45,1,7,5.69829e-4,ASV_00045,SE1
46,1,1,2.23445e-4,ASV_00046,UK1
46,1,3,5.65342e-5,ASV_00046,IT1
46,1,6,7.53789e-5,ASV_00046,FI1
46,1,7,3.52666e-4,ASV_00046,SE1
47,1,1,2.85363e-4,ASV_00047,UK1
47,1,3,1.88447e-4,ASV_00047,IT1
47,1,4,2.97926e-4,ASV_00047,IT2
47,1,5,1.04992e-4,ASV_00047,IT3
48,1,1,5.49189e-4,ASV_00048,UK1
48,1,2,6.138e-4,ASV_00048,UK2
48,1,3,4.10097e-4,ASV_00048,IT1
48,1,4,6.28158e-4,ASV_00048,IT2
48,1,5,2.09087e-4,ASV_00048,IT3
48,1,6,5.38421e-6,ASV_00048,FI1
48,1,7,4.81887e-4,ASV_00048,SE1
49,1,1,6.90076e-4,ASV_00049,UK1
49,1,2,2.66518e-4,ASV_00049,UK2
49,1,3,4.21763e-4,ASV_00049,IT1
49,1,4,1.28324e-4,ASV_00049,IT2
49,1,5,6.46105e-5,ASV_00049,IT3
49,1,7,4.44197e-4,ASV_00049,SE1
50,1,1,7.00844e-4,ASV_00050,UK1
50,1,2,5.85084e-4,ASV_00050,UK2
50,1,4,5.94955e-4,ASV_00050,IT2
50,1,5,1.91139e-4,ASV_00050,IT3
50,1,6,2.87158e-5,ASV_00050,FI1
50,1,7,1.08582e-4,ASV_00050,SE1
51,1,1,6.98152e-4,ASV_00051,UK1
51,1,2,3.31129e-4,ASV_00051,UK2
51,1,3,4.27147e-4,ASV_00051,IT1
51,1,4,1.07684e-5,ASV_00051,IT2
51,1,5,4.3971e-5,ASV_00051,IT3
51,1,6,3.17668e-4,ASV_00051,FI1
51,1,7,5.27652e-4,ASV_00051,SE1
52,1,1,4.9086e-4,ASV_00052,UK1
52,1,2,5.30344e-4,ASV_00052,UK2
52,1,4,4.19071e-4,ASV_00052,IT2
52,1,5,1.59732e-4,ASV_00052,IT3
52,1,6,1.79474e-6,ASV_00052,FI1
52,1,7,1.364e-4,ASV_00052,SE1
53,1,1,9.90694e-4,ASV_00053,UK1
53,1,3,6.40721e-4,ASV_00053,IT1
53,1,4,8.30963e-4,ASV_00053,IT2
53,1,5,5.92263e-5,ASV_00053,IT3
53,1,6,6.22773e-4,ASV_00053,FI1
53,1,7,5.77008e-4,ASV_00053,SE1
54,1,1,7.64558e-4,ASV_00054,UK1
54,1,2,6.99947e-5,ASV_00054,UK2
54,1,3,4.17276e-4,ASV_00054,IT1
54,1,4,1.16658e-4,ASV_00054,IT2
54,1,5,2.24342e-5,ASV_00054,IT3
54,1,6,4.87271e-4,ASV_00054,FI1
54,1,7,6.42516e-4,ASV_00054,SE1
55,1,1,9.11726e-4,ASV_00055,UK1
55,1,2,1.78576e-4,ASV_00055,UK2
55,1,3,5.0791e-4,ASV_00055,IT1
55,1,4,8.22886e-4,ASV_00055,IT2
55,1,5,1.92934e-4,ASV_00055,IT3
55,1,6,3.93047e-4,ASV_00055,FI1
55,1,7,1.71397e-4,ASV_00055,SE1
56,1,1,7.73531e-4,ASV_00056,UK1
56,1,2,4.63042e-4,ASV_00056,UK2
56,1,3,5.06116e-4,ASV_00056,IT1
56,1,4,7.48405e-4,ASV_00056,IT2
56,1,5,8.97368e-5,ASV_00056,IT3
56,1,7,7.08921e-4,ASV_00056,SE1
57,1,1,6.93665e-4,ASV_00057,UK1
57,1,2,4.99834e-4,ASV_00057,UK2
57,1,3,3.73305e-4,ASV_00057,IT1
57,1,4,3.58947e-4,ASV_00057,IT2
57,1,5,8.43526e-5,ASV_00057,IT3
57,1,6,9.87105e-6,ASV_00057,FI1
57,1,7,5.57266e-4,ASV_00057,SE1
58,1,1,4.74708e-4,ASV_00058,UK1
58,1,2,4.93552e-4,ASV_00058,UK2
58,1,3,4.13687e-4,ASV_00058,IT1
58,1,4,7.08023e-4,ASV_00058,IT2
58,1,5,4.57658e-5,ASV_00058,IT3
58,1,6,3.00618e-4,ASV_00058,FI1
58,1,7,1.38195e-4,ASV_00058,SE1
59,1,1,7.69942e-4,ASV_00059,UK1
59,1,2,6.69437e-4,ASV_00059,UK2
59,1,3,4.93552e-4,ASV_00059,IT1
59,1,4,6.51489e-4,ASV_00059,IT2
59,1,5,1.61526e-4,ASV_00059,IT3
59,1,6,4.84579e-5,ASV_00059,FI1
59,1,7,7.161e-4,ASV_00059,SE1
60,1,1,6.42516e-4,ASV_00060,UK1
60,1,2,5.87776e-4,ASV_00060,UK2
60,1,4,5.91366e-4,ASV_00060,IT2
60,1,6,4.31634e-4,ASV_00060,FI1
60,1,7,9.69157e-5,ASV_00060,SE1
61,1,1,5.2496e-4,ASV_00061,UK1
61,1,2,5.4201e-4,ASV_00061,UK2
61,1,4,5.15987e-4,ASV_00061,IT2
61,1,6,4.3971e-5,ASV_00061,FI1
61,1,7,4.092e-4,ASV_00061,SE1
62,1,1,6.1021e-5,ASV_00062,UK1
62,1,2,3.05105e-5,ASV_00062,UK2
62,1,3,7.08921e-5,ASV_00062,IT1
62,1,4,9.24289e-5,ASV_00062,IT2
62,1,5,2.42289e-5,ASV_00062,IT3
62,1,7,4.84579e-5,ASV_00062,SE1
63,1,1,7.61865e-4,ASV_00063,UK1
63,1,2,2.88953e-4,ASV_00063,UK2
63,1,3,5.20473e-4,ASV_00063,IT1
63,1,4,7.86094e-4,ASV_00063,IT2
63,1,5,9.5121e-5,ASV_00063,IT3
63,1,6,3.43692e-4,ASV_00063,FI1
63,1,7,5.797e-4,ASV_00063,SE1
64,1,1,5.456e-4,ASV_00064,UK1
64,1,2,3.5446e-4,ASV_00064,UK2
64,1,3,8.25579e-5,ASV_00064,IT1
64,1,4,4.47787e-4,ASV_00064,IT2
64,1,5,1.52553e-5,ASV_00064,IT3
64,1,6,2.82671e-4,ASV_00064,FI1
64,1,7,2.09087e-4,ASV_00064,SE1
65,1,1,2.90747e-4,ASV_00065,UK1
65,1,3,1.56142e-4,ASV_00065,IT1
65,1,4,2.93439e-4,ASV_00065,IT2
65,1,5,1.04095e-4,ASV_00065,IT3
66,1,1,7.49302e-4,ASV_00066,UK1
66,1,2,7.10715e-4,ASV_00066,UK2
66,1,4,6.43413e-4,ASV_00066,IT2
66,1,6,5.02526e-4,ASV_00066,FI1
66,1,7,6.84692e-4,ASV_00066,SE1
67,1,3,1.12171e-4,ASV_00067,IT1
67,1,4,3.76895e-5,ASV_00067,IT2
67,1,5,9.87105e-6,ASV_00067,IT3
67,1,7,6.90973e-5,ASV_00067,SE1
68,1,1,5.87776e-4,ASV_00068,UK1
68,1,2,2.5575e-4,ASV_00068,UK2
68,1,3,3.16771e-4,ASV_00068,IT1
68,1,4,4.9445e-4,ASV_00068,IT2
68,1,5,1.22042e-4,ASV_00068,IT3
69,1,1,4.54966e-4,ASV_00069,UK1
69,1,2,5.41113e-4,ASV_00069,UK2
69,1,4,5.37523e-4,ASV_00069,IT2
69,1,5,9.24289e-5,ASV_00069,IT3
69,1,6,1.52553e-4,ASV_00069,FI1
69,1,7,1.90242e-4,ASV_00069,SE1
70,1,1,9.66465e-4,ASV_00070,UK1
70,1,2,4.66631e-4,ASV_00070,UK2
70,1,3,5.77008e-4,ASV_00070,IT1
70,1,4,6.26363e-4,ASV_00070,IT2
70,1,5,8.97368e-5,ASV_00070,IT3
70,1,6,5.52779e-4,ASV_00070,FI1
70,1,7,5.97647e-4,ASV_00070,SE1
71,1,1,6.76615e-4,ASV_00071,UK1
71,1,2,5.69829e-4,ASV_00071,UK2
71,1,3,5.00731e-4,ASV_00071,IT1
71,1,4,6.55976e-4,ASV_00071,IT2
71,1,5,2.40495e-4,ASV_00071,IT3
71,1,6,5.90468e-4,ASV_00071,FI1
71,1,7,6.43413e-4,ASV_00071,SE1
72,1,1,4.7381e-4,ASV_00072,UK1
72,1,2,4.58555e-4,ASV_00072,UK2
72,1,4,4.45095e-4,ASV_00072,IT2
73,1,1,5.77905e-4,ASV_00073,UK1
73,1,2,4.30737e-4,ASV_00073,UK2
73,1,3,2.90747e-4,ASV_00073,IT1
73,1,4,4.6035e-4,ASV_00073,IT2
73,1,5,1.48066e-4,ASV_00073,IT3
74,1,1,1.67808e-4,ASV_00074,UK1
74,1,2,6.99947e-5,ASV_00074,UK2
74,1,4,2.07292e-4,ASV_00074,IT2
74,1,7,7.44815e-5,ASV_00074,SE1
75,1,1,4.41505e-4,ASV_00075,UK1
75,1,2,3.78689e-4,ASV_00075,UK2
75,1,3,2.66518e-4,ASV_00075,IT1
75,1,4,4.3971e-4,ASV_00075,IT2
75,1,5,1.3281e-4,ASV_00075,IT3
76,1,1,8.3545e-4,ASV_00076,UK1
76,1,2,7.38534e-4,ASV_00076,UK2
76,1,3,5.26755e-4,ASV_00076,IT1
76,1,4,7.39431e-4,ASV_00076,IT2
76,1,5,2.59339e-4,ASV_00076,IT3
76,1,6,4.38813e-4,ASV_00076,FI1
76,1,7,6.45208e-4,ASV_00076,SE1
77,1,3,1.41784e-4,ASV_00077,IT1
77,1,4,2.71903e-4,ASV_00077,IT2
77,1,5,9.15315e-5,ASV_00077,IT3
78,1,1,4.59452e-4,ASV_00078,UK1
78,1,2,7.8071e-5,ASV_00078,UK2
78,1,3,3.49076e-4,ASV_00078,IT1
78,1,5,3.14079e-5,ASV_00078,IT3
78,1,6,3.57152e-4,ASV_00078,FI1
78,1,7,3.49076e-4,ASV_00078,SE1
79,1,1,6.80205e-4,ASV_00079,UK1
79,1,2,4.74708e-4,ASV_00079,UK2
79,1,3,2.84466e-4,ASV_00079,IT1
79,1,4,5.92263e-4,ASV_00079,IT2
79,1,5,1.30118e-4,ASV_00079,IT3
80,1,1,5.69829e-4,ASV_00080,UK1
80,1,2,5.17781e-4,ASV_00080,UK2
80,1,4,5.9675e-4,ASV_00080,IT2
80,1,5,1.364e-4,ASV_00080,IT3
80,1,6,3.8856e-4,ASV_00080,FI1
80,1,7,1.31913e-4,ASV_00080,SE1
81,1,1,7.16997e-4,ASV_00081,UK1
81,1,2,2.81774e-4,ASV_00081,UK2
81,1,3,4.45992e-4,ASV_00081,IT1
81,1,4,6.21876e-4,ASV_00081,IT2
81,1,5,1.81268e-4,ASV_00081,IT3
81,1,6,4.61247e-4,ASV_00081,FI1
81,1,7,3.23052e-4,ASV_00081,SE1
82,1,1,2.68313e-4,ASV_00082,UK1
82,1,2,1.55245e-4,ASV_00082,UK2
82,1,7,2.46776e-4,ASV_00082,SE1
83,1,1,7.502e-4,ASV_00083,UK1
83,1,2,7.38534e-4,ASV_00083,UK2
83,1,3,4.9445e-4,ASV_00083,IT1
83,1,4,5.83289e-4,ASV_00083,IT2
83,1,5,1.57937e-4,ASV_00083,IT3
83,1,6,2.60237e-4,ASV_00083,FI1
83,1,7,5.58163e-4,ASV_00083,SE1
84,1,1,5.54573e-4,ASV_00084,UK1
84,1,2,4.08302e-4,ASV_00084,UK2
84,1,3,3.95739e-4,ASV_00084,IT1
84,1,4,3.59845e-4,ASV_00084,IT2
84,1,5,1.25632e-5,ASV_00084,IT3
84,1,6,2.26137e-4,ASV_00084,FI1
84,1,7,9.33263e-5,ASV_00084,SE1
85,1,1,8.60576e-4,ASV_00085,UK1
85,1,2,7.24176e-4,ASV_00085,UK2
85,1,4,6.4431e-4,ASV_00085,IT2
85,1,6,5.97647e-4,ASV_00085,FI1
85,1,7,5.98544e-4,ASV_00085,SE1
86,1,1,8.45321e-4,ASV_00086,UK1
86,1,2,5.21371e-4,ASV_00086,UK2
86,1,3,5.00731e-4,ASV_00086,IT1
86,1,4,5.9675e-4,ASV_00086,IT2
86,1,5,1.1576e-4,ASV_00086,IT3
86,1,6,2.42289e-4,ASV_00086,FI1
86,1,7,7.41226e-4,ASV_00086,SE1
87,1,1,7.34944e-4,ASV_00087,UK1
87,1,2,3.14079e-5,ASV_00087,UK2
87,1,3,4.78297e-4,ASV_00087,IT1
87,1,4,3.10489e-4,ASV_00087,IT2
87,1,5,8.07631e-6,ASV_00087,IT3
87,1,6,4.04713e-4,ASV_00087,FI1
87,1,7,6.7841e-4,ASV_00087,SE1
88,1,1,8.43526e-4,ASV_00088,UK1
88,1,2,4.28942e-4,ASV_00088,UK2
88,1,3,4.97142e-4,ASV_00088,IT1
88,1,4,5.27652e-4,ASV_00088,IT2
88,1,7,4.24455e-4,ASV_00088,SE1
89,1,1,7.52892e-4,ASV_00089,UK1
89,1,2,4.28942e-4,ASV_00089,UK2
89,1,3,4.50479e-4,ASV_00089,IT1
89,1,4,5.71623e-4,ASV_00089,IT2
89,1,5,2.42289e-5,ASV_00089,IT3
90,1,1,7.4661e-4,ASV_00090,UK1
90,1,2,6.29055e-4,ASV_00090,UK2
90,1,3,4.48684e-4,ASV_00090,IT1
90,1,4,6.31747e-4,ASV_00090,IT2
90,1,5,1.75884e-4,ASV_00090,IT3
90,1,6,2.39597e-4,ASV_00090,FI1
90,1,7,8.525e-5,ASV_00090,SE1
91,1,1,5.77008e-4,ASV_00091,UK1
91,1,2,4.08302e-4,ASV_00091,UK2
91,1,3,2.61134e-4,ASV_00091,IT1
91,1,4,4.30737e-4,ASV_00091,IT2
91,1,5,9.42236e-5,ASV_00091,IT3
92,1,1,9.41339e-4,ASV_00092,UK1
92,1,2,5.18679e-4,ASV_00092,UK2
92,1,3,5.54573e-4,ASV_00092,IT1
92,1,4,8.05836e-4,ASV_00092,IT2
92,1,5,1.79474e-4,ASV_00092,IT3
92,1,6,4.62145e-4,ASV_00092,FI1
